"user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
352487,2015-07-19 06:59:24,2015-10-14 01:49:32,45,"TEVIIIKFOVSTF","Ads","IE","M",21,931814075.865803,0
391530,2015-06-22 22:31:06,2015-08-19 11:41:47,32,"AEGMMYJLZVMII","SEO","FireFox","F",28,19757628.9798362,0
187309,2015-07-27 07:41:05,2015-09-28 23:07:08,43,"JHOLNEGBEDGWP","Ads","IE","F",18,3626342353.81667,0
299701,2015-07-02 03:35:34,2015-07-31 12:58:41,20,"JPPSYYGVZIMFV","Direct","Safari","M",40,372595218.893157,0
7073,2015-07-08 20:13:16,2015-08-28 15:40:58,62,"MMTRNFFKPLSLB","SEO","IE","M",38,4117339569.37259,0
2819,2015-08-02 14:34:21,2015-11-27 21:10:06,67,"IUIZHQQVWIZEQ","SEO","Chrome","M",45,1585665396.8481,0
120896,2015-02-03 08:41:52,2015-04-25 20:58:11,35,"NPPKJOTXWAROR","Ads","Chrome","F",33,94684281.8409041,0
190165,2015-01-19 17:02:48,2015-02-17 22:54:08,75,"MPJAZPYZBJOED","SEO","Safari","F",45,826986442.929713,0
78670,2015-08-01 14:33:04,2015-10-05 07:43:13,11,"XTBGDNAGMSUIO","Ads","FireFox","M",28,1432080456.7747,1
365460,2015-01-25 00:02:32,2015-03-30 13:01:14,20,"YLXYGHXWAUGTG","SEO","IE","M",22,1978892096.91704,0
260979,2015-02-21 00:57:21,2015-05-13 19:32:31,18,"SMCKASBYFRNAW","Ads","Chrome","M",29,1047432957.5612,0
30797,2015-07-28 11:21:13,2015-11-02 11:12:29,23,"PEVYCBHHRLIZT","Direct","FireFox","F",39,934735528.539327,0
89795,2015-06-06 01:23:58,2015-08-01 07:55:37,54,"VVEYNUNUQNQBH","Direct","Chrome","F",33,2419552448.82527,0
107855,2015-05-03 08:17:12,2015-06-21 03:58:44,29,"OXZZTMMGIJZLZ","Ads","Chrome","M",23,1596398514.5403,0
368215,2015-01-19 16:40:08,2015-03-06 22:20:07,61,"XMASCJBVHEZEX","SEO","Safari","M",34,220722811.238862,0
322096,2015-04-21 04:54:57,2015-07-18 11:37:23,37,"BZMJQIGHFWDAR","Ads","IE","M",34,1847600936.69198,0
66754,2015-06-02 20:44:52,2015-08-11 23:27:27,16,"NKOPDZMHFDION","Direct","FireFox","M",24,2979283226.43923,0
196545,2015-08-08 08:45:28,2015-08-28 18:38:32,9,"GPGPXCOBSBFUE","Ads","Chrome","M",29,716357129.280255,0
230983,2015-03-07 05:37:47,2015-05-13 05:10:31,53,"LUTQBZRJTVJFP","Direct","Chrome","F",45,3666155246.66847,0
131586,2015-01-24 21:03:41,2015-01-31 07:14:54,45,"JPYUNOWQPLUGI","Ads","FireFox","M",51,629187431.333066,0
54522,2015-03-02 22:48:01,2015-05-05 04:36:56,27,"IGIZSXCMWSFOM","Direct","FireFox","M",30,472562690.5401,0
237112,2015-04-17 08:26:15,2015-06-14 20:59:28,48,"TYPPMPWZVYLFM","SEO","Chrome","F",40,3932370962.26868,0
177249,2015-02-16 11:57:45,2015-04-18 18:24:08,33,"AJWFHHXNSBHEC","Direct","Chrome","M",18,3514125787.91334,0
263537,2015-03-22 12:39:16,2015-07-17 07:54:06,19,"PRCOZECYDKNSC","Ads","IE","F",24,4286440023.97702,0
242582,2015-05-29 05:58:20,2015-09-15 19:13:35,34,"HIBBDTQYZIEVQ","SEO","Chrome","M",42,214963455.40593,0
73978,2015-04-11 09:16:42,2015-06-30 10:35:22,57,"KTDITYNZHXSHD","Ads","Chrome","F",41,3889443427.94064,0
105952,2015-08-16 21:28:53,2015-09-13 11:19:09,33,"NKLBGQVPHOGHO","SEO","IE","M",49,2602085716.63021,0
149023,2015-03-12 11:57:05,2015-04-25 10:58:57,23,"JAHZKNIHWDXSN","SEO","Chrome","F",30,1427587128.87268,0
376250,2015-02-25 06:19:11,2015-03-05 22:24:31,52,"TUVZYZJLBVRRV","Ads","FireFox","M",23,2837163536.65477,0
121390,2015-03-01 22:18:56,2015-04-04 02:37:18,15,"EQFNDLBZNVMLG","Direct","Safari","M",27,1827747693.09623,0
394156,2015-01-06 10:43:59,2015-05-01 07:07:28,10,"ZMZPPLETOGCPY","Ads","Chrome","M",28,1361266930.42994,0
10079,2015-03-08 15:59:51,2015-06-06 04:37:29,88,"UNQQTTRKXACGR","SEO","Safari","M",30,470744779.1133,0
365222,2015-05-31 11:37:58,2015-08-18 17:45:58,29,"KAHOPKBHICNRN","Ads","Opera","F",40,1127336204.59923,0
117357,2015-02-21 16:34:24,2015-04-11 20:34:10,41,"QUNURWOIQVOTQ","SEO","Chrome","F",26,2163210665.10272,0
16569,2015-07-07 07:07:10,2015-08-16 03:03:51,34,"KHGIHBWBHKNIS","SEO","Chrome","F",23,1209583525.42234,1
108466,2015-05-04 18:29:35,2015-06-25 19:59:21,14,"MAFTFCXJXNAOQ","Ads","Safari","M",19,3671495771.48593,0
304644,2015-03-15 22:24:36,2015-06-13 14:44:44,34,"XYTPXFPYWDHOZ","SEO","FireFox","M",18,2872602969.23209,0
181613,2015-01-07 16:57:44,2015-05-06 12:04:04,15,"BWSMVSLCJXMCM","Direct","IE","F",39,2937899119.50045,0
108137,2015-01-26 05:20:54,2015-04-28 21:04:03,15,"JAUDKBZCODVBU","Ads","IE","M",27,4178281261.28315,0
46840,2015-07-22 11:53:14,2015-10-17 17:53:19,45,"EJKWWCWZLQVMN","Direct","Safari","M",32,777480294.322412,0
13253,2015-02-02 09:15:10,2015-03-18 03:40:42,16,"AHCRNEDYJPHPI","Ads","FireFox","F",25,1423012616.14305,0
302559,2015-02-24 21:20:39,2015-04-09 07:23:59,14,"QSDKCXZFLGKGJ","SEO","Safari","M",23,3415447217.78562,0
213569,2015-01-21 12:31:49,2015-03-23 09:45:38,44,"VSJQAFQKMIRAG","Ads","Chrome","F",22,3210257363.29989,0
104071,2015-01-12 13:52:59,2015-02-13 18:57:40,27,"AOTPRXCXWWKJI","SEO","Safari","F",18,987971763.262036,0
67620,2015-05-27 23:35:44,2015-07-07 08:45:39,18,"STHUIPVUAJGDE","Ads","FireFox","M",26,3941376065.18505,0
223039,2015-03-24 14:22:22,2015-07-09 07:58:22,92,"LPAUXDPDRMMUK","SEO","FireFox","F",36,207581296.767816,0
125216,2015-07-24 19:01:51,2015-08-20 16:34:10,40,"UXOVQSCFXMXMY","Ads","FireFox","F",40,201396563.437236,0
165488,2015-01-10 15:29:01,2015-01-10 15:29:02,27,"LNTBYHRHTOCNP","Ads","Chrome","M",44,3455543252.7557,1
4305,2015-07-25 01:33:11,2015-09-03 06:38:36,34,"EQNLHWKQEUZYE","SEO","IE","F",33,2784620959.98694,0
34459,2015-02-04 00:03:46,2015-05-04 01:28:35,55,"SSRGJIQZOYBGE","Ads","Chrome","M",25,2693023782.21072,0
81172,2015-05-01 04:16:32,2015-07-04 18:10:46,39,"EGQKXVKAJEQWV","Direct","FireFox","M",29,2916758570.29708,0
210116,2015-05-13 16:38:10,2015-08-23 07:26:53,53,"XCDIQEVZSNKEX","Ads","Chrome","M",29,934444250.822314,0
151509,2015-04-24 07:24:52,2015-07-02 11:08:17,26,"XIXVFOEOEXMAJ","SEO","Safari","M",36,3251241615.48646,0
133616,2015-08-12 19:04:17,2015-08-14 00:01:12,16,"EODMAALGVWBKP","SEO","Chrome","F",21,2324505566.13029,0
35233,2015-02-07 11:08:14,2015-02-18 22:49:18,29,"XKESYOACLJXHX","SEO","Safari","M",37,1923881764.95909,0
40191,2015-01-02 11:06:18,2015-01-02 11:06:19,68,"EBJODYAZVOHVU","SEO","Safari","M",47,2610081383.43518,1
216548,2015-07-12 22:39:14,2015-07-19 18:23:51,29,"URGKYNXTKEQOD","SEO","Safari","F",31,3645478139.07688,0
119553,2015-01-07 15:00:36,2015-04-07 10:14:18,23,"WTPHLARMTEJYL","SEO","Safari","M",52,3403938071.79696,0
93271,2015-01-06 17:07:33,2015-01-06 17:07:34,46,"PPAMWSUVOOLVZ","Ads","IE","M",37,3016449983.43603,1
12987,2015-07-02 14:06:29,2015-10-27 14:42:29,31,"QRTRAIAOKQZFY","Ads","IE","M",35,3539244541.22439,0
351426,2015-01-09 06:22:50,2015-03-04 03:46:58,37,"AVWNRRXTWIQQY","Ads","IE","F",45,2680500100.15869,0
372954,2015-04-24 08:40:07,2015-08-19 23:22:09,47,"EFVPXLHPJZRXU","SEO","FireFox","M",25,2374565577.09469,0
174629,2015-04-28 10:15:31,2015-08-23 11:34:20,38,"ECOGNBWGQDPEG","Ads","Chrome","M",27,184896372.553536,0
311428,2015-07-08 15:24:03,2015-07-19 02:43:47,59,"HLZEFNXQJGBJT","SEO","Chrome","M",20,2884569136.45798,0
68753,2015-01-17 01:37:08,2015-02-18 16:41:46,50,"TLCAKOYMZYMNO","Ads","IE","M",23,3958540154.54871,0
41414,2015-01-25 02:22:05,2015-02-08 09:06:36,59,"CNFEQLYTPTINI","Ads","Chrome","F",51,3098837492.98439,0
53328,2015-04-16 03:48:10,2015-06-20 10:40:13,45,"FAQBDDROAVGSE","Ads","Chrome","M",33,2085220393.88173,0
121075,2015-08-17 17:22:48,2015-11-22 19:53:49,38,"HAEUTHWCPMUQY","Ads","FireFox","F",27,2995783376.31161,0
319448,2015-07-19 03:51:53,2015-09-05 20:04:18,22,"EKAARYLKTMTWK","Ads","IE","M",32,2839940190.41526,0
232232,2015-03-18 09:08:41,2015-06-14 04:33:47,34,"XRKJDWMTCMESM","SEO","Chrome","M",52,645476630.050032,0
347039,2015-07-09 07:11:32,2015-07-11 07:15:09,35,"YXJBYBYPJBCXT","SEO","FireFox","M",26,3465368565.4041,0
373175,2015-07-23 08:26:25,2015-09-23 05:25:26,9,"LWVCHUBMJCITF","SEO","Opera","M",36,2545646145.18589,0
131243,2015-03-30 03:52:21,2015-07-06 21:39:52,16,"WVTIZYIHODDVL","SEO","FireFox","F",25,1355932068.64628,0
174496,2015-06-02 09:53:47,2015-06-22 18:22:05,62,"WDGFTITRDRLNS","Ads","IE","M",39,2285908723.96173,0
323874,2015-01-19 09:16:43,2015-03-24 05:52:30,37,"TZGWGXJGSOWNF","Ads","IE","M",18,1117593696.16705,0
265255,2015-07-03 03:14:08,2015-09-26 12:58:28,38,"NLOGPSVEJNPVZ","SEO","Chrome","F",34,4099718327.38384,0
317839,2015-04-29 09:58:46,2015-06-22 22:12:07,47,"XRDYFLJNQYGGN","Ads","Chrome","F",32,2094709732.69703,0
198224,2015-02-13 02:26:39,2015-05-24 00:50:44,15,"ZHJWGQHNYYTOW","SEO","Safari","M",35,3327267565.28881,0
302072,2015-01-12 23:36:20,2015-03-25 23:31:46,18,"RSRJQBDRSBZQU","Ads","IE","M",24,4020923435.62335,0
210574,2015-07-12 04:52:23,2015-07-26 12:52:43,9,"LOPBQNWGPISLZ","Direct","IE","M",44,1910927082.87673,0
328451,2015-05-12 16:47:18,2015-08-24 12:48:59,31,"FKKGKNHRIMAQF","Direct","IE","F",37,931229758.107662,0
301906,2015-05-08 05:48:16,2015-08-29 16:33:34,47,"OXVWTDUSMVQNO","Ads","IE","F",27,1228440296.10738,0
28245,2015-04-27 23:52:59,2015-06-25 02:18:05,9,"WEMPCHAGNVMER","Ads","Opera","M",21,1006359458.98806,0
318303,2015-04-12 08:09:05,2015-06-09 07:21:25,13,"BPNNZTZYUPDKQ","SEO","IE","F",24,4201970099.129,0
321146,2015-04-25 02:22:08,2015-08-20 08:40:14,57,"WRGTJEMOZVCQY","Ads","FireFox","M",38,1147415305.07079,0
266765,2015-07-28 13:47:43,2015-11-19 05:47:19,10,"XISRGXXRLVJQF","SEO","Safari","M",47,2185375472.34269,0
136563,2015-02-21 02:40:17,2015-02-23 06:33:45,20,"EEXRVMYVQCLOQ","SEO","Safari","M",48,1692700390.0933,0
392352,2015-01-23 04:16:55,2015-02-07 20:59:15,53,"MCWNVUTBLEWTH","Ads","Chrome","F",30,2989928671.67747,0
117907,2015-06-17 15:43:22,2015-10-08 06:37:42,51,"FLJGNANUMGPTI","Ads","Chrome","F",29,3663935501.21748,0
56320,2015-05-21 21:09:42,2015-07-25 21:04:02,21,"WFIKASWPSTIJF","SEO","FireFox","M",24,3582772848.87456,0
320145,2015-04-30 07:37:45,2015-08-14 18:32:51,19,"VVIGHTHYSFFQU","Direct","Safari","M",36,85761132.0656847,0
306193,2015-06-03 01:19:40,2015-07-31 11:57:54,64,"GJXIWHSBCIWEY","Direct","Opera","M",24,568919474.402257,1
46798,2015-04-08 06:59:44,2015-07-14 05:03:33,44,"KUMVHNGWRBPPJ","SEO","IE","M",21,1255741399.62684,1
274674,2015-05-10 05:43:51,2015-05-18 18:23:15,77,"PIHFUQVLXHXWO","SEO","Chrome","F",28,3481301867.61873,0
200780,2015-06-05 10:32:48,2015-08-10 06:53:17,11,"NTUIIOQLAWUKV","Ads","IE","M",45,4274265348.4644,0
392975,2015-02-18 15:12:57,2015-04-28 12:51:50,40,"HVXDKUDMYCHXD","Ads","IE","F",25,1474804369.34262,1
247400,2015-05-13 22:42:13,2015-08-30 15:43:30,30,"RVGNSXLLFGSAN","SEO","Safari","M",32,390534525.993047,0
337395,2015-05-08 10:59:55,2015-06-21 21:02:09,30,"IFOFDAGFUTIPH","Ads","IE","F",43,3794464582.07057,0
168037,2015-07-24 22:29:14,2015-09-28 02:43:13,36,"SIOJUGKYHFDLX","SEO","IE","M",47,2865672875.05283,0
266615,2015-06-12 04:47:43,2015-07-14 03:49:36,17,"BZTWFQWCJKJXP","Direct","IE","M",44,984957230.588882,0
130621,2015-04-25 09:52:58,2015-05-26 13:24:53,78,"CLWRHGZZWFTSK","SEO","Chrome","F",39,2754492311.94014,0
302766,2015-01-01 04:43:44,2015-01-01 04:43:45,12,"SVMLAKHZJWEIX","Ads","FireFox","M",45,1588150803.97652,1
357055,2015-06-07 13:45:06,2015-06-21 19:16:32,57,"JBSGJOPAXVQHI","Ads","Chrome","M",31,2872887451.16831,0
290932,2015-03-26 19:43:57,2015-04-10 15:55:08,44,"PBJNBVQYMAARH","Direct","Chrome","F",44,448414580.256783,0
164008,2015-04-14 18:13:13,2015-08-03 03:25:09,43,"IHGOVTIICSSNI","Ads","Chrome","F",22,723439069.163639,0
62101,2015-04-26 11:49:20,2015-06-17 16:04:32,38,"JGKIYXNXTPLZJ","SEO","Chrome","F",41,1780048415.8215,0
265712,2015-05-29 23:46:32,2015-08-24 02:02:04,55,"JURORMVIOFRAD","Ads","Chrome","M",29,1130699620.83409,0
388936,2015-04-25 04:51:18,2015-08-02 16:19:28,51,"NNDSNNCVVCBYE","Ads","IE","M",39,3798746666.3544,0
310228,2015-03-30 19:34:04,2015-04-06 03:24:58,28,"GHNAUXXAFAOKC","Ads","Chrome","F",30,457239691.491078,0
218107,2015-02-20 18:06:30,2015-05-04 12:22:58,10,"YOPZXHHDDVHMK","Ads","Chrome","F",36,2117761280.20518,0
324580,2015-02-24 03:31:36,2015-03-20 02:34:17,49,"VWETHKNVJHXCV","SEO","FireFox","M",36,176903574.776038,1
14745,2015-02-03 05:32:40,2015-05-29 20:23:27,39,"TQSVWBEBPDRHF","SEO","Chrome","M",19,2969039761.6906,0
83585,2015-02-14 03:16:49,2015-05-08 14:41:17,56,"GJFUWAQRNEAGT","SEO","Safari","M",36,490722441.899101,0
319280,2015-07-22 08:50:05,2015-10-27 11:10:28,29,"HGIHKEFHROITF","Ads","Safari","M",21,148162618.301632,0
189991,2015-03-25 12:43:48,2015-07-06 14:10:04,64,"ETUDLBXVQIPNX","Ads","Chrome","F",33,1979210358.60971,0
91327,2015-03-31 03:58:30,2015-05-01 21:50:21,28,"RQENZLSOZKMHE","SEO","Chrome","M",28,1844935998.48897,1
8673,2015-01-18 03:46:24,2015-02-01 11:18:15,21,"OOAKEWVCGVPCC","Ads","FireFox","F",29,1931295943.94241,0
1361,2015-07-08 03:32:52,2015-07-29 00:53:08,51,"LHKORRLMMPUCV","Ads","IE","M",26,2821794568.47325,0
13109,2015-02-26 11:39:52,2015-05-15 22:53:18,46,"HTAUMWGVXKYES","Ads","Chrome","M",30,3541165747.55785,0
204473,2015-01-11 07:16:54,2015-01-11 16:14:37,35,"OOHFYECEZLYOV","Ads","FireFox","M",25,4072479148.16367,1
98153,2015-03-17 02:23:07,2015-03-24 03:53:11,35,"ZTTRUPKEHCRGL","SEO","Chrome","M",23,1806818124.5747,0
206715,2015-01-30 04:59:12,2015-03-11 23:08:10,56,"KZHUXBQYNTRAD","Ads","Chrome","F",30,2895566431.99375,0
399975,2015-05-22 00:35:57,2015-06-03 12:23:07,32,"PBTSOZECVXOTO","Direct","Chrome","F",36,841097043.912273,0
246345,2015-03-11 09:54:13,2015-05-09 06:33:49,17,"HUPIOCUHQWGRU","SEO","Chrome","M",24,663964086.586321,0
225392,2015-06-22 11:28:21,2015-08-11 22:37:05,14,"EJPKJCKZJZYZR","SEO","FireFox","M",37,2033693007.63518,0
93196,2015-02-13 07:05:56,2015-06-02 13:56:07,22,"SNDLYJNXKGFWY","Ads","IE","M",21,2549460701.86383,1
389839,2015-05-20 12:53:50,2015-07-24 20:13:31,55,"CISQJAHYJIRAM","Ads","Chrome","M",42,1919073586.87673,0
79764,2015-03-06 01:08:30,2015-05-22 10:58:15,67,"OBMYQOCOAANYW","SEO","Chrome","M",31,139481770.373739,0
148833,2015-06-21 18:53:43,2015-09-12 18:43:54,22,"QZTIXLPFXIGSC","Ads","Chrome","M",35,161539269.473072,0
95298,2015-01-06 19:40:58,2015-03-28 09:54:39,41,"ZVRWUOJIIRWLE","Direct","Chrome","M",39,2968117458.22482,0
393203,2015-07-05 20:05:17,2015-10-20 10:20:48,80,"NJJHYLOAMWLUV","Direct","IE","M",47,2779500252.04532,0
379827,2015-01-11 13:04:38,2015-04-03 20:13:45,16,"SPWFYNICVTAYV","SEO","Chrome","F",33,2214551365.31186,0
138744,2015-03-18 12:50:43,2015-05-29 16:22:51,45,"ZIXQBAJHPZJZM","SEO","Chrome","F",22,3608807989.04281,0
364811,2015-01-10 21:38:35,2015-04-16 09:19:48,78,"DNZCAGEFYAJZE","Ads","Chrome","F",40,3730127121.56331,0
39533,2015-05-16 05:32:52,2015-08-09 15:33:13,22,"AZZRIJAFBZFDE","Ads","Chrome","M",40,2336313150.42928,0
110193,2015-04-01 10:17:21,2015-06-24 15:13:26,10,"CNTPHWVAQNDFV","Ads","Chrome","M",43,641798060.491948,0
168245,2015-06-13 09:54:37,2015-08-20 14:26:36,48,"KNVOQNVBVEFAF","Direct","Chrome","M",36,3479419991.21037,0
79709,2015-07-06 02:14:30,2015-09-18 23:41:57,41,"ERDDQUHSFKNQV","Ads","Chrome","M",36,2882785143.17738,0
296720,2015-05-15 19:17:27,2015-07-16 20:15:07,37,"MCDOAJZDQGHCQ","Direct","FireFox","M",26,3501045430.95232,0
141322,2015-05-18 08:11:25,2015-09-05 18:12:28,29,"VUELLPZLHWFYK","Direct","Chrome","M",30,351763813.30668,0
91573,2015-01-28 02:09:16,2015-03-31 22:37:42,30,"JKQLYBPIIMVGV","SEO","Safari","F",20,945057625.369395,0
115166,2015-07-29 09:55:58,2015-08-11 15:23:39,10,"DYDIUQODHEADX","Direct","FireFox","F",23,949342958.78975,0
209749,2015-03-31 07:06:55,2015-06-02 18:06:58,85,"HOUTHNGHZJRUK","Direct","Chrome","F",21,3951496789.45681,0
244981,2015-06-21 12:55:46,2015-07-13 07:50:29,53,"ECRZJTZKWBWFR","Ads","IE","F",21,2716058744.64579,0
235197,2015-06-13 11:54:44,2015-09-05 01:05:24,64,"NSYCKMJHUQTAT","Direct","FireFox","F",23,377725963.923278,0
267195,2015-03-10 12:14:30,2015-06-24 13:50:22,25,"YLWHCZREFOAPE","Direct","Chrome","F",31,2748250596.67971,0
285584,2015-03-13 13:43:11,2015-06-21 10:44:29,73,"WJJUYQGECPUUD","Ads","IE","M",32,328678670.389693,0
6538,2015-01-07 14:54:38,2015-01-07 14:54:39,62,"LAVBUJFSTCLBO","SEO","IE","M",50,208052382.731924,1
364903,2015-02-08 06:52:25,2015-04-13 12:11:49,24,"JKRNXDVVRFQZD","SEO","FireFox","F",35,2997378168.82578,0
295515,2015-05-15 10:56:10,2015-07-15 20:59:00,36,"BJVJMHLXXGIMK","Direct","Chrome","M",40,311600146.020934,0
151331,2015-01-10 18:32:14,2015-01-10 18:32:15,43,"GEOWBBGJLLHUV","Direct","Chrome","M",48,4125656636.04483,1
313744,2015-04-01 18:59:42,2015-07-11 15:01:40,69,"BWSIBHZMQUFZA","SEO","FireFox","M",33,3742722318.69703,0
233617,2015-06-16 12:32:38,2015-08-09 21:56:01,49,"HRIJBRQUWOVOB","Ads","FireFox","F",26,96107793.4409648,0
226024,2015-06-03 16:58:36,2015-09-16 07:57:03,19,"VLZNDZSHTWWJD","Ads","FireFox","M",24,1488244240.8308,0
52294,2015-01-01 07:26:06,2015-01-01 07:26:07,61,"ZRHCEVZHNIBJH","Direct","IE","M",24,3003295708.72567,1
124918,2015-05-01 05:01:30,2015-05-14 03:55:33,70,"PSWNZSIACJCXY","SEO","IE","M",24,3487178311.24309,0
339863,2015-04-24 10:04:47,2015-06-29 05:23:53,11,"PPAWGSWDMEHIZ","SEO","IE","M",29,1479370204.27126,0
43406,2015-02-11 10:34:15,2015-04-18 12:24:36,44,"QTMUMTGDPVQQU","SEO","Chrome","F",26,122926656.231594,0
3500,2015-01-09 23:46:47,2015-02-20 06:21:09,23,"CVWHOFLLDBVWA","SEO","Safari","F",40,1541438000.68217,0
144556,2015-06-30 11:40:03,2015-10-24 00:24:13,39,"WWEZXKQKWDAQQ","SEO","Chrome","M",18,1186368352.75935,0
160640,2015-04-27 09:43:14,2015-06-15 13:04:43,17,"BBHBEPKKHEMSE","Ads","Chrome","M",34,372462391.09248,0
92181,2015-01-18 07:42:40,2015-02-01 21:30:30,43,"XZTTWARCMNZBB","SEO","Chrome","M",42,2084844266.01742,0
123769,2015-05-17 00:18:26,2015-05-28 10:19:33,49,"XAMASPZYRBIUQ","Direct","FireFox","M",46,1206682427.83857,0
374987,2015-04-19 06:52:33,2015-07-10 07:31:19,40,"JHWRFHEHLNFMZ","SEO","Safari","M",32,3442614191.22476,0
306920,2015-07-05 23:25:20,2015-10-26 19:40:57,34,"NTBSDHJFYGWME","SEO","Chrome","F",22,3997445647.0657,0
231507,2015-01-10 20:58:58,2015-01-10 20:58:59,64,"WJKJBPFQQQBYD","Direct","Chrome","M",43,4155532702.82657,1
178807,2015-07-13 02:58:16,2015-10-19 19:29:00,44,"VFMVULJHJAVZG","Ads","FireFox","M",30,2685169218.00501,0
343478,2015-04-24 13:08:57,2015-07-08 05:33:14,52,"TLXZBSDNCWZHD","SEO","IE","F",21,997305274.082775,0
48840,2015-03-02 15:29:19,2015-05-22 03:43:45,26,"IHXWMQYIDVIJM","SEO","FireFox","M",50,2698512870.83786,0
10531,2015-04-03 03:15:40,2015-04-07 13:00:22,14,"PCOROSHEAEEWK","SEO","Chrome","M",25,3528165421.07314,0
399268,2015-01-19 09:32:27,2015-02-20 15:31:35,50,"HAQTVCXPECQME","Ads","IE","M",40,3824202759.76288,0
211291,2015-04-23 03:15:27,2015-07-30 12:04:57,64,"NREURDGBKMXKA","SEO","IE","M",35,200596863.156776,0
6332,2015-02-26 09:00:21,2015-04-16 15:32:11,15,"JPGUBQLIBGXDL","Direct","FireFox","M",18,2841469388.98231,0
395878,2015-02-07 22:22:13,2015-02-12 05:20:07,17,"UQIRGMVPRYYSK","Ads","Chrome","M",39,1995201969.3182,0
290133,2015-08-02 08:07:03,2015-10-16 15:29:41,14,"FNJUPNCBEJIYW","Direct","Chrome","M",30,157342402.859943,0
228078,2015-02-21 01:00:16,2015-06-20 10:23:31,14,"LYXKFJDRJOGRT","Direct","IE","M",35,329640983.41046,1
293680,2015-07-02 03:44:53,2015-08-11 09:26:11,36,"DBSRRMIJKWMGZ","Ads","Safari","M",31,827609081.013187,0
164172,2015-05-23 15:32:25,2015-09-04 23:40:24,12,"GQXSDJACNXCEL","Ads","Chrome","F",26,596026018.422691,0
376843,2015-07-02 13:31:14,2015-09-30 20:48:17,44,"OTNAPNAMQGXCU","Direct","IE","M",35,2894831589.74512,0
228693,2015-08-11 21:18:27,2015-10-01 01:55:10,14,"DCVAAOYBVOQVX","SEO","FireFox","F",33,2147734674.21333,0
360407,2015-03-30 21:14:03,2015-07-07 14:24:36,31,"REUFHLNOSLRDG","SEO","FireFox","F",29,4146267225.89837,0
365874,2015-05-11 17:42:31,2015-05-24 14:47:47,24,"XOKNGPVZKKAZX","SEO","Chrome","M",39,2580643178.8885,0
108355,2015-02-25 16:27:12,2015-04-07 03:51:56,16,"UEPZTWPBRYFGO","Ads","IE","M",31,2694418669.74774,0
215313,2015-03-05 11:46:58,2015-06-02 17:20:15,52,"FTPKHRUCCAVIR","Direct","IE","F",22,2459716803.1087,0
87240,2015-01-17 12:25:06,2015-01-22 08:42:16,50,"ENOYCQPHWLQNC","SEO","Chrome","M",32,1244800240.50113,0
309397,2015-01-03 16:40:43,2015-01-03 16:40:44,39,"MFANOZHMNXHNR","SEO","IE","M",40,3615012383.85269,1
77289,2015-01-12 17:22:52,2015-04-25 11:14:04,20,"LJUKQHFBFOFPF","SEO","Chrome","F",22,2608607542.57514,0
307012,2015-05-09 02:23:29,2015-05-14 03:42:39,35,"BLOFVXTTDKDLJ","Ads","Chrome","F",48,1500924176.74499,0
251837,2015-04-07 00:29:11,2015-04-26 21:09:34,28,"GYHYZUELXMLOB","Ads","IE","F",19,2353555551.22228,0
93688,2015-02-24 23:45:54,2015-06-07 03:22:08,48,"KCCCATTBJWBEI","SEO","Chrome","F",30,4283104752.86331,0
289335,2015-07-26 01:30:14,2015-08-08 08:25:19,25,"KNNKAZPZODTHY","Ads","Chrome","M",22,3495246370.38526,0
331972,2015-02-16 04:28:36,2015-05-29 07:42:00,32,"PZKIVOGOOJSMW","SEO","IE","F",35,3862603764.09509,0
129156,2015-03-04 07:17:55,2015-06-20 07:07:33,38,"OROYIYWZXSWKD","Ads","Chrome","M",43,1091543971.6202,0
299360,2015-01-19 15:34:13,2015-04-25 22:20:56,23,"TOHTJHIKWYJNV","Ads","IE","F",41,1657472539.17931,0
111235,2015-02-06 09:48:03,2015-05-05 19:50:36,24,"QAFFYBQLQUVKZ","Ads","Chrome","M",36,3743588902.41575,0
267648,2015-02-19 07:14:02,2015-03-14 00:13:17,72,"BKJCEUFNRMSYO","SEO","IE","F",28,809746183.60646,0
174530,2015-02-19 08:40:46,2015-03-08 16:42:32,46,"YIYNNGLDZCMJL","Ads","IE","F",31,556695227.384785,0
11346,2015-03-16 06:56:40,2015-06-28 14:02:55,14,"MGVXDVATYTJHA","Ads","Safari","F",32,3040755071.12585,0
172265,2015-03-04 22:12:18,2015-04-17 06:16:38,79,"MKKTOSCJZLXWM","SEO","Chrome","M",25,4011529750.03091,0
14331,2015-01-12 20:12:21,2015-03-18 22:30:34,45,"KOZAKZZSIBNXF","SEO","Chrome","F",26,835107719.435043,0
320887,2015-01-11 06:32:13,2015-03-20 14:09:20,47,"RDZEKJABLQJQF","SEO","Safari","F",46,1191009573.60226,1
103415,2015-03-20 16:01:48,2015-07-04 22:33:27,21,"TMWJAPZDNPQWV","Ads","Safari","M",53,1922032753.01579,0
103975,2015-03-15 00:36:23,2015-03-17 10:44:43,34,"TXRYDPTQRMJUX","Ads","Safari","F",37,2426217356.27459,0
321777,2015-07-31 15:55:53,2015-09-15 16:03:27,43,"FZGZHRTUOWQNU","Ads","Chrome","M",38,297707873.653665,0
216740,2015-02-09 08:48:18,2015-04-25 07:11:08,86,"OWGELPUMHPMWU","Ads","Chrome","M",25,3485140218.26888,0
